Country Name,Year,Foreign Investment,GNI per Capita,Unemployment Rate,Labor Force participation rate,Economic Index
Latvia,2015,0.2970945899544738,5.345128627922439e-07,0.26257388500806017,0.5038643774659052,0.07796782474344778
Ukraine,2012,0.30415434846121847,1.2315634614905017e-07,0.19959699086512628,0.43607112616426746,0.07771032348412316
Finland,2015,0.313172502627199,1.6830173931589677e-06,0.2492208490059108,0.4809123173653772,0.07765638544330977
Armenia,2000,0.2964150423738914,1.6826593805248135e-08,0.2954056958624396,0.5352297908371916,0.07760633164563645
Serbia,2022,0.30073793587857955,3.447661666905097e-07,0.2240462117141322,0.460644603383357,0.07739364430478626
Finland,2000,0.3092626098533747,9.422892530938954e-07,0.2964535196131112,0.5285639649053272,0.07734882118840722
Belarus,2003,0.2964798767580823,5.2627857220669696e-08,0.2717624932831811,0.509971715279154,0.07728985838893142
Belgium,2010,0.4166524979517676,1.6808693173540422e-06,0.22012358946802793,0.3980398868611166,0.07724934970845318
Armenia,2001,0.2963821320544127,1.8616656976019214e-08,0.29263836646964,0.5306898229052192,0.0772485138008856
Slovak Republic,2008,0.30076540199550583,6.125596170378629e-07,0.25292853304674906,0.48835282036499883,0.07716170394300906
Belgium,2007,0.38890094743768755,1.5244177962286501e-06,0.19771628156904889,0.38892391950564786,0.07713238453998666
Georgia,2018,0.2975655959723628,1.582415842961633e-07,0.3376410531972058,0.5740897544453852,0.07704637896766432
Serbia,2023,0.3010059277312494,3.794933922034686e-07,0.21945190757657176,0.4532941791125443,0.07686923682701556
Armenia,2002,0.2964213107019609,2.1480758049252936e-08,0.28836646963997853,0.5242401859224962,0.07681688506707866
Israel,2005,0.30093561948796443,7.88701833041737e-07,0.30204191295002686,0.5356261372439511,0.07681080115849782
Israel,2000,0.3040320854736448,7.099390535278095e-07,0.2955937667920473,0.5275911146341902,0.07680303308531983
France,2005,0.37795522392433567,1.280253179735475e-06,0.23594841483073614,0.43095465436791736,0.07679741042645968
Germany,2003,0.3590303078002395,9.297588108984979e-07,0.26004836109618484,0.4644098942475722,0.07677580228970687
Slovenia,2016,0.29770200246410783,7.743813276755684e-07,0.2122514777001612,0.4463401012484912,0.07658831214674064
France,2023,0.30475691606405614,1.6117728789622786e-06,0.19438473938742612,0.4247031905885744,0.07654018773307476
Saudi Arabia,2011,0.3008066017160689,8.51712056652879e-07,0.15233745298226758,0.3837714162177742,0.07636787867473654
Armenia,2003,0.29643294022988703,2.6850947561566174e-08,0.28492745835572275,0.5182949898211037,0.07631681374153866
Armenia,2007,0.2969553805905482,8.735508273362861e-08,0.2765717356260075,0.5094312429063,0.0762674831926547
France,2006,0.3720290571866727,1.3518557065663182e-06,0.23460505104782378,0.4296395049273064,0.07621047242241707
Ukraine,2011,0.30322610868105104,1.0525571444133939e-07,0.2082482536270822,0.435945015943935,0.07586201595933288
France,2003,0.3369263915487367,9.254626592886474e-07,0.22047286405158514,0.43120687480858255,0.0758399040376028
Armenia,2004,0.2965521227806731,3.43692128788047e-08,0.28256313809779693,0.513394706973895,0.07582154323789338
Uzbekistan,2001,0.2975283064469195,1.396249273201441e-08,0.30091348737238044,0.5310681535662168,0.0757837708647056
Romania,2017,0.302023529559478,3.5335846991021085e-07,0.1296883396023643,0.3575404903885996,0.07577295979242982
Belgium,2000,0.3791295700546204,9.211665076787968e-07,0.17426114991939817,0.3634676707442305,0.07575472175368234
Armenia,2006,0.2967625027491682,6.265221097698772e-08,0.27847931219774313,0.5082241879402597,0.07562525674952562
Armenia,2005,0.2965952098029643,4.654164244004803e-08,0.28049435787211174,0.5098275893130594,0.07552619053930718
Slovenia,2012,0.29634729370946283,8.255771343596212e-07,0.23484685652874795,0.46412164231538344,0.07549009931684057
Malta,2013,0.2968042407307759,8.273671975303923e-07,0.161364857603439,0.3903111319293061,0.07547009262184978
Romania,2020,0.2997695836363335,4.5037989376600326e-07,0.13259000537345514,0.35959428540544425,0.07537803955997804
Cyprus,2016,0.304473865748171,8.835751810926041e-07,0.34674905964535196,0.5709910461743563,0.0752962256682085
Romania,2022,0.30732121075077007,5.470433049876415e-07,0.14814615797958086,0.36995333921847695,0.07509383084450871
Romania,2021,0.3075712081157051,5.033657636208271e-07,0.1475013433637829,0.3675932765236817,0.07477575912643207
Ukraine,2010,0.3025011610841435,1.0131757546564302e-07,0.214938205265986,0.43583692146936415,0.07442991000787771
Belgium,2020,0.2671475738961153,1.6443520286703124e-06,0.14629231595916173,0.38398760516691577,0.0742546374071767
Spain,2008,0.36736060187799513,1.1467144671959526e-06,0.299677592692101,0.4867133875006756,0.07414379250674805
Slovenia,2015,0.29797421536227886,7.915659341149707e-07,0.23809779688339602,0.45981587907831434,0.07414143375817861
Belgium,2001,0.39282722379716994,8.699707009947439e-07,0.16329930145083288,0.3373088078981028,0.07408505865452149
Ukraine,2019,0.3018730649519021,1.1134192922196107e-07,0.2174637291778614,0.43688183472354825,0.0740709832752922
Georgia,2015,0.29797916343585845,1.5537748322292958e-07,0.44078452444922084,0.6614120741528097,0.07392350397304522
Poland,2014,0.3163346187997375,4.790209044983405e-07,0.23833960236432025,0.44873619543481,0.07371302000452395
Poland,2008,0.3102905120493293,4.2317093357028287e-07,0.18723804406233208,0.40007566613219947,0.0735967872043732
Bulgaria,2009,0.30005174396837037,2.3342423746854858e-07,0.18046749059645353,0.3969229106238853,0.07329637511444212
Spain,2005,0.3222135744741797,9.211665076787968e-07,0.24304137560451372,0.4470246995874393,0.07301848282725693
France,2018,0.37062523347427,1.4667777621298214e-06,0.23960236432025794,0.4185418055380401,0.0728511449798645
