date,location_key,inc_case,inc_hosp,inc_death,sni_covid19_vaccination,liberalism,children,adult,elderly,new_persons_vaccinated,stringency_index,stringency_category,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,population,PC1,PC2,PC3
2021-03,Hawaii,2007.0,-0.5547845037232956,-0.5685181453617107,1.6437415303763725,1.0,-0.6900243334911188,-0.6807219077778798,-0.7052024534043475,-0.1566290160920948,3.128887769431434,3,-2.484910595812688,-2.5639888125900514,-1.4667200874148347,-2.3453959876778496,-1.9398130607836088,1.8200753131823029,0.5593028786441403,-5.129353431299313,0.6537872649239392,0.2417682127369275
2021-04,Hawaii,2739.0,-0.5443761048841342,-0.573790507018936,1.4328158802005857,1.0,-0.6900243334911188,-0.6807219077778798,-0.7052024534043475,0.0098566437491205,2.743047629763357,3,-2.0519611768613637,-1.9038861542325527,-1.2560624569563554,-1.9175837547708263,-1.393405850021397,1.1581265059905523,0.5593028786441403,-3.945272064630402,0.3384139594607709,0.2867275024290137
2021-05,Hawaii,2724.0,-0.546881830530599,-0.5700245344066323,0.5086129769077656,1.0,-0.6900243334911188,-0.6807219077778798,-0.7052024534043475,-0.1690927497776375,2.7207814950876408,3,-1.5850002774772871,-1.2453257918057965,-1.0851362059928331,-1.2903898595703784,-1.4741740910651535,0.7085485302855878,0.5593028786441403,-2.930127836589621,0.5034317420914753,-0.12958445477888977
2021-06,Hawaii,1362.0,-0.5547845037232956,-0.5730373124964753,-0.0068678367351651,1.0,-0.6900243334911188,-0.6807219077778798,-0.7052024534043475,-0.4359690031796482,2.205727492709864,3,-1.3456003433492758,-1.0714092447921455,-0.9773637096803292,-0.8695174051539901,-1.8923868694233956,0.516942484852916,0.5593028786441403,-2.544165623909092,0.834454836283163,-0.5704408563155035
2021-07,Hawaii,4392.0,-0.5384009129579489,-0.5700245344066323,0.1604132002644266,1.0,-0.6900243334911188,-0.6807219077778798,-0.7052024534043475,-0.4805204130404545,0.8495920711430035,2,-1.1807654690552514,-1.0112597034932145,-0.9736304221094262,-0.7418277637481884,-1.933653815152412,0.6157177220436644,0.5593028786441403,-2.440356515437288,0.9032534940742296,-0.6977849922856205
2021-08,Hawaii,17793.0,-0.3982730248825721,-0.5481818932552703,1.7173160828914225,1.0,-0.6900243334911188,-0.6807219077778798,-0.7052024534043475,-0.4531347753932868,1.1739686429016083,2,-1.3982159177236568,-1.2725427788188874,-1.0565512978591862,-0.7952457955510982,-1.5973590036890832,0.7354206063556183,0.5593028786441403,-2.6856715223968224,0.5360741882795924,-0.5607140308162777
2021-09,Hawaii,16955.0,-0.4499295228250769,-0.4653304957845874,0.7605603289372712,1.0,-0.6900243334911188,-0.6807219077778798,-0.7052024534043475,-0.4541252469331002,1.5571963926792742,2,-1.858950671782612,-1.6388153815475586,-1.1834912893239504,-1.253077136073859,-1.589434107643611,1.0874448028730177,0.5593028786441403,-3.457683185134495,0.4737799320502365,-0.28726500585318476
2021-10,Hawaii,6070.0,-0.5274142697388341,-0.4660836903070481,0.1036450549991929,1.0,-0.6900243334911188,-0.6807219077778798,-0.7052024534043475,-0.4680656836416374,1.5571963926792742,2,-1.7528274186290569,-1.5658058138849422,-1.1632518601166786,-1.0876752773439513,-1.4285956733942995,0.6816764542155576,0.5593028786441403,-3.0788389730215564,0.2728945755725736,-0.29525637732471005
2021-11,Hawaii,3005.0,-0.5486165636704592,-0.5037434164300858,0.2559755848286133,1.0,-0.6900243334911188,-0.6807219077778798,-0.7052024534043475,-0.4377878690982146,1.719463841888589,2,-1.6555694529981362,-1.5291309238848023,-1.147460341183651,-0.8546562347677963,-1.6747191288169112,0.7239389011256963,0.5593028786441403,-2.9958007176676436,0.4575229889948857,-0.5804508796590789
2021-12,Hawaii,12556.0,-0.5316547285251592,-0.5353775863734376,0.2479392683863265,1.0,-0.6900243334911188,-0.6807219077778798,-0.7052024534043475,-0.3650260289261777,0.9742163915249034,2,-1.4701418353601294,-1.3895758229751785,-1.1919599790612465,-0.7462792663984308,-2.213283566808732,0.9577259629349614,0.5593028786441403,-3.0557397012170826,0.9502128477161645,-0.9384379212724507
2022-01,Hawaii,113063.0,-0.3722520277846686,-0.5173009178343794,0.4343229093067121,1.0,-0.6900243334911188,-0.6807219077778798,-0.7052024534043475,-0.6045832764027899,0.8077417009473632,2,-2.04833700271689,-2.0625158268738515,-1.1304777844117213,-1.1342448435311034,-1.854815471073097,1.3608071039854184,0.5593028786441403,-3.8556288375353915,0.5950382746800494,-0.49307465276791124
2022-02,Hawaii,20012.0,-0.5012005245142794,-0.4675900793519696,-0.9513681432019488,1.0,-0.6900243334911188,-0.6807219077778798,-0.7052024534043475,-0.4882911124846269,0.8400562687991182,2,-1.5463888837073203,-1.461482130628514,-0.9688516028001374,-0.780729494326269,-1.0495380994058072,0.3144538302585499,0.5593028786441403,-2.4773876593369417,-0.017211817270521818,-0.25389373502766993
2022-03,Hawaii,3472.0,-0.541292134857716,-0.5534542549124957,-1.0659428829050013,1.0,-0.6900243334911188,-0.6807219077778798,-0.7052024534043475,-0.5032688430239505,-0.188181260933275,1,-1.61733906215105,-1.7917068060935968,-0.9849658167141482,-0.6373886631078837,-0.9481745141609736,0.1271345207703831,0.5593028786441403,-2.49767436028676,-0.27364758747652085,-0.3019227675801543
2022-04,Hawaii,8386.0,-0.5495803043037149,-0.5519478658675742,-1.0505922820594011,1.0,-0.6900243334911188,-0.6807219077778798,-0.7052024534043475,-0.510385831251846,-0.188181260933275,1,-1.4902141844679824,-1.5220998689064205,-0.995952114021261,-0.5454023557788984,-0.6818487330680375,-0.0762789520263929,0.5593028786441403,-2.1283837132825663,-0.4562867380734408,-0.2499618686176012
2022-05,Hawaii,4155.0,-0.532811217285066,-0.5783096741537005,-1.0408017071399511,1.0,-0.6900243334911188,-0.6807219077778798,-0.7052024534043475,-0.5111331870500688,-0.188181260933275,1,-1.4194033973375015,-1.3031618892086143,-0.9922352545584808,-0.343931911472667,-1.30541076077037,0.1124770247321845,0.5593028786441403,-2.1528160646823022,0.10146495221096874,-0.6957806742362995
2021-01,Idaho,26876.0,-0.3922978329563868,-0.3071596460678291,0.0412260959462085,0.0,-0.6023785518512675,-0.6465679269438095,-0.687426815268525,-0.4010701886886595,1.820259999936722,2,-0.7356858378668728,-0.9283616549575218,-0.463221975505769,-0.4243899683484602,0.4007618715273697,0.7024100438963096,-0.7011857732220084,-1.3320204197422953,-0.6487888573082038,0.23784416786306412
2021-02,Idaho,8447.0,-0.4794199862027009,-0.4841603588461062,0.0937251474586056,0.0,-0.6023785518512675,-0.6465679269438095,-0.687426815268525,-0.2358595358477858,1.0912557201953692,2,-0.594330074170004,-0.5360195190990068,-0.5677597157590512,-0.2707657857382669,0.8722464948170817,0.3645869873554451,-0.7011857732220084,-0.8029540110190245,-1.0395516237684348,0.29924797323766056
2021-03,Idaho,8302.0,-0.4952253325880942,-0.5142881397445364,0.4617158251941744,0.0,-0.6023785518512675,-0.6465679269438095,-0.687426815268525,-0.1541420320984907,0.9754038414750914,2,0.5364704786608127,0.1345350284900721,0.3382478863985595,0.6232420724985296,0.8869353838410279,-0.5725429597221694,-0.7011857732220084,1.1722683461630647,-0.6741605367206993,0.09287171763731202
2021-04,Idaho,6789.0,-0.5002367838810238,-0.5285988356712907,0.0363160729900528,0.0,-0.6023785518512675,-0.6465679269438095,-0.687426815268525,-0.2597803239629517,0.6542806894987077,2,0.8135902364306297,0.7548819160565284,1.133242852122201,1.0108320305787746,1.0596391795374265,-1.2008898432959036,-0.7011857732220084,2.3694493911170973,-0.44983820232573124,0.2569810510480432
2021-05,Idaho,5784.0,-0.5125726639866965,-0.5414031425531236,-0.4467862734968424,0.0,-0.6023785518512675,-0.6465679269438095,-0.687426815268525,-0.4029736949024464,0.135963613274074,1,1.2036057076607571,1.7042970913611797,1.916571662914937,1.470325294476685,0.8466443276402336,-1.5898406639094953,-0.7011857732220084,3.5887864180999065,0.21298485856081661,0.16246663800329772
2021-06,Idaho,2684.0,-0.5241375515857648,-0.5444159206429666,-0.7609461024466592,0.0,-0.6023785518512675,-0.6465679269438095,-0.687426815268525,-0.4584563088481024,-0.1055810839104587,1,1.6504349562489489,1.8448308896656196,2.591922431199015,2.063470208227652,0.1420591028093419,-1.7425584297492238,-0.7011857732220084,4.2625085251817545,1.0192556199749954,-0.2928476846412646
2021-07,Idaho,5796.0,-0.5121871677333942,-0.5466755042103488,-0.299014314730555,0.0,-0.6023785518512675,-0.6465679269438095,-0.687426815268525,-0.4690723628975569,-0.1055810839104587,1,1.6873120319961974,1.717776133797077,2.399570504104739,2.2872743771157404,-0.2795738514954657,-1.419936435991371,-0.7011857732220084,3.9903355445771367,1.2538918537499881,-0.7619600277502943
2021-08,Idaho,17397.0,-0.3782272197108539,-0.4886795259808708,0.8011497344927694,0.0,-0.6023785518512675,-0.6465679269438095,-0.687426815268525,-0.4237826015252532,-0.3788393834231764,1,1.4705878029356905,1.4216929187378264,2.056015608975745,1.752403213496383,0.2033877497576804,-1.3901587808841618,-0.7011857732220084,3.5121722820549603,0.7239730050938953,-0.28112778225106033
2021-09,Idaho,32650.0,-0.2294256659361759,-0.2649807528100268,0.4538705170166615,0.0,-0.6023785518512675,-0.6465679269438095,-0.687426815268525,-0.4294210858728091,-0.7926290056179918,1,1.1651417778296291,1.2860846141439015,1.717488698319414,0.8351035333917627,0.4827605736399914,-1.420679311186844,-0.7011857732220084,2.888885620435043,0.45249464812616025,0.4211227660193692
2021-10,Idaho,40696.0,-0.3022844578103058,0.0054160807533838,-0.1941258277549168,0.0,-0.6023785518512675,-0.6465679269438095,-0.687426815268525,-0.455200358768134,-1.0762779748980835,1,0.896881661020701,1.0653146662777426,0.7563415868807625,0.3926205655020716,1.3593649743575908,-1.315174278316617,-0.7011857732220084,2.2773519217747906,-0.6554123457766379,0.7180456361170505
2021-11,Idaho,14483.0,-0.4279562363868472,-0.3139383967699758,-0.0352855268081042,0.0,-0.6023785518512675,-0.6465679269438095,-0.687426815268525,-0.4690543543241057,-1.077809109549301,1,0.4951100680089749,0.7655896164012724,-0.022643619406499,0.0432477008141703,0.7331840573000831,-0.5709621272910922,-0.7011857732220084,1.0207272626807133,-0.4313125534988616,0.31606013064450844
2021-12,Idaho,9996.0,-0.4726738017699111,-0.4336963258412357,-0.5016851305299465,0.0,-0.6023785518512675,-0.6465679269438095,-0.687426815268525,-0.4761263211183733,-1.0195699992281415,1,0.4936612862407387,0.8373797521074461,-0.3480366789762412,-0.1364483480575183,0.0241670445565088,0.0428057935637498,-0.7011857732220084,0.4039586061041228,0.1608506360315322,-0.0501927310376596
2022-01,Idaho,62018.0,-0.3248359886284888,-0.3561172900277781,-0.0618090407833583,0.0,-0.6023785518512675,-0.6465679269438095,-0.687426815268525,-0.2834219791896248,-0.8588298230441899,1,-0.4421136421768009,-0.151403415194528,-0.6719282164344693,-0.1809945264643161,1.0656152864096358,0.3712935600733451,-0.7011857732220084,-0.5202041138067657,-1.1274859773453016,0.25528284309050525
2022-02,Idaho,45927.0,-0.4454963159121007,-0.341053399578563,-1.1359036885927376,0.0,-0.6023785518512675,-0.6465679269438095,-0.687426815268525,-0.4960564093567638,-0.770422726143017,1,0.2038509964793115,0.1958563452556812,-0.302477600374052,0.0073540895238446,2.17171572046298,-0.7567863341708564,-0.7011857732220084,0.9403574968430828,-1.9127159887634635,0.8590481634384846
2022-03,Idaho,19909.0,-0.5428341198709251,-0.4826539698011847,-1.2036004741802977,0.0,-0.6023785518512675,-0.6465679269438095,-0.687426815268525,-0.5080447167031962,-0.7195216703514323,1,0.2299573018033663,-0.1381278397172338,0.2574056834338514,0.3339929689832276,2.206024592179617,-1.181261489567298,-0.7011857732220084,1.3532153221516883,-1.9297492255058823,0.9125926930496089
2022-04,Idaho,2498.0,-0.5603741993961786,-0.5398967535082021,-1.2573466607213928,0.0,-0.6023785518512675,-0.6465679269438095,-0.687426815268525,-0.5093629442798205,-1.0195699992281413,1,0.4132825518304696,0.2540110357645456,0.6151948564570561,0.4550289320327815,2.3427830740998834,-1.5783535445147028,-0.7011857732220084,2.014580544513963,-1.848675105589679,1.064685007210234
2022-05,Idaho,818.0,-0.556904733116458,-0.5850884248558473,-1.2810041515982264,0.0,-0.6023785518512675,-0.6465679269438095,-0.687426815268525,-0.4931894444633404,-1.0195699992281415,1,0.9082557444886338,0.8038070297830183,1.340667230196723,0.7271714900089473,1.807057299352255,-1.826901481443464,-0.7011857732220084,2.868157196395051,-0.9865884551102675,0.956241081023076
2021-01,Illinois,190599.0,1.346290269436871,2.417898136195179,0.7229309828070759,1.0,0.8159432479070611,0.8208081433072171,0.811834250178862,0.3745914852846942,2.2356937093389924,3,-1.703697915018896,-1.5652802444805514,-1.1457668153495462,-0.99252492389273,-0.5625154379856466,2.043428535542154,-0.6471116067368314,-3.4100978314494808,-0.1203396300409745,-0.16073996698766954
2021-02,Illinois,62284.0,0.2476259475253887,0.5416905807454407,1.3432395654140543,1.0,0.8159432479070611,0.8208081433072171,0.811834250178862,1.6813385963339536,1.4712293606147675,2,-1.4324331389699272,-1.3468481521967814,-1.2196648429975652,-0.8436817776449645,-0.4203173402091713,1.712236548378061,-0.6471116067368314,-2.9689932771839653,-0.26664033981551655,-0.21347423641087104
2021-03,Illinois,50280.0,0.0758873666792254,0.0076756643207661,2.22640627333577,1.0,0.8159432479070611,0.8208081433072171,0.811834250178862,2.945969056653002,1.391098210622525,2,0.1638484647843536,-0.4961309145793416,-0.2835781316850289,-0.0077274336561166,0.3753890818931553,0.2591807172076418,-0.6471116067368314,-0.2791860339237995,-0.47862332642612754,0.028814789746937255
2021-04,Illinois,83628.0,0.5612271495867891,-0.1218737935424835,1.249042047237687,1.0,0.8159432479070611,0.8208081433072171,0.811834250178862,2.996149946574639,1.3468053620740583,2,0.424863776284597,-0.0858188497294879,0.3754552383988502,0.2896652990785144,0.1567237738395618,-0.2289439323866567,-0.6471116067368314,0.569567099765195,-0.022189395158758382,0.032430591596996385
2021-05,Illinois,62446.0,0.1585763130125633,0.2065190182504051,0.0561180940756497,1.0,0.8159432479070611,0.8208081433072171,0.811834250178862,1.3987354557370515,1.225000028565775,2,0.8219905461996272,0.4716470036260947,0.8752908335965195,0.5423932983004347,-0.0372902215401726,-0.5590661257904886,-0.6471116067368314,1.4038883391372834,0.4451373803979531,-0.00639340908695315
2021-06,Illinois,9368.0,-0.2992004877838876,-0.2310869992992929,-0.5065739650574933,1.0,0.8159432479070611,0.8208081433072171,0.811834250178862,0.521880005826981,0.2271539770097116,2,1.0213818393516096,0.5563650719036218,1.2467050217991518,0.8047781442586494,-0.6827819823287851,-0.6814430390665552,-0.6471116067368314,1.6840996377383048,1.0905036627699687,-0.3104245435133989
2021-07,Illinois,29120.0,-0.2228722296300372,-0.3757003476117577,-0.1607038487388238,1.0,0.8159432479070611,0.8208081433072171,0.811834250178862,0.1488702247906026,-0.5395795596071284,1,0.9427954576230888,0.6754346637998481,1.2132872652252789,0.9703072580881618,-1.076442892683085,-0.5471345292595919,-0.6471116067368314,1.5955236363778635,1.398733916204877,-0.6409355473834578
2021-08,Illinois,88813.0,0.3921870425137417,-0.206231580058088,0.6952995038168902,1.0,0.8159432479070611,0.8208081433072171,0.811834250178862,0.3034990398715792,-1.0437244689465948,1,0.9099504185751424,0.7894956728537005,0.9296433773797236,0.8763215589887539,-0.4308763682878204,-0.6628646066646464,-0.6471116067368314,1.691766866024437,0.7868380589364719,-0.4078734174296513
2021-09,Illinois,104849.0,0.4068359001392281,0.182416793531661,-0.1754123730952706,1.0,0.8159432479070611,0.8208081433072171,0.811834250178862,0.0419335147803135,-1.2691661863188253,1,0.7378151069087773,0.6511433357589824,1.0113614347940474,0.4833211390242575,0.0828109311400318,-0.8624321357004553,-0.6471116067368314,1.6380025563492167,0.3983877366571283,0.17755333746702445
2021-10,Illinois,83671.0,0.1134732513761972,0.3029279171253817,-0.3463436322185182,1.0,0.8159432479070611,0.8208081433072171,0.811834250178862,-1.165287414233806,-1.2691661863188253,1,0.6463267712164896,0.4749696088912655,0.3782249924225215,0.3878532285771045,0.7644313625944004,-0.875155746079154,-0.6471116067368314,1.4032094259104924,-0.4666352901087485,0.2731995350634203
2021-11,Illinois,89530.0,0.3326278713785403,-0.1053035140483469,0.102388039986487,1.0,0.8159432479070611,0.8208081433072171,0.811834250178862,0.3523184816403087,-1.077809109549301,1,0.3376380904076471,0.3767455268978074,-0.4718240257722481,0.1675436166429485,-0.0617651754925083,-0.1187908771953561,-0.6471116067368314,0.2499064112330384,-0.07376683945282239,-0.35051665292785117
2021-12,Illinois,235367.0,1.2616738418370217,0.3993368160003582,0.3801196336831738,1.0,0.8159432479070611,0.8208081433072171,0.811834250178862,0.0542621841649725,-1.0195699992281415,1,0.3318427685816873,0.7325313504046581,-0.7542427017226384,-0.1931898481470388,-0.8420990085220015,0.6032102336649627,-0.6471116067368314,-0.3649062287101644,0.7310784107899662,-0.6055693775642624
2022-01,Illinois,875986.0,2.1928400416886658,2.3312807661121924,0.423873645087677,1.0,0.8159432479070611,0.8208081433072171,0.811834250178862,0.2313981143451996,-1.1242393680081058,1,-1.0415023992711596,-0.8586238224238032,-1.1610045552384658,-0.5088634309930071,0.0293746188568442,1.214374373518072,-0.6471116067368314,-2.0749651188925777,-0.5750303270873722,-0.21494144887176217
2022-02,Illinois,130400.0,0.100559126890571,1.1864250919718462,-1.0084001873843305,1.0,0.8159432479070611,0.8208081433072171,0.811834250178862,-0.359110212547474,-1.2691661863188253,1,-0.6177918714786623,-0.6798866632124118,-0.929352759264204,-0.2225579595746111,0.3047583920454568,0.5770345454765106,-0.6471116067368314,-1.2339279910577057,-0.7684265340800926,-0.15118715046876632
2022-03,Illinois,34653.0,-0.3319676693145809,0.0144544150229129,-1.1675978199895851,1.0,0.8159432479070611,0.8208081433072171,0.811834250178862,-0.4089057189972561,-1.2691661863188253,1,0.0157093147866742,-0.4961721987113548,-0.4862954264434992,0.132478285313831,1.391660796702271,-0.525217441102021,-0.6471116067368314,0.2273132544913332,-1.5806605142981187,0.3451137574339958
2022-04,Illinois,77504.0,-0.3975020323759676,-0.3531045119379351,-1.1726343354047597,1.0,0.8159432479070611,0.8208081433072171,0.811834250178862,-0.4831532664790131,-1.2691661863188253,1,0.2813824126519419,0.0267317605674157,-0.0388078163612836,0.1761225217550312,1.30134814459906,-0.9169280480445436,-0.6471116067368314,0.9322545981416153,-1.2166293269816146,0.4990609198504575
2022-05,Illinois,30630.0,-0.323679499868582,-0.5421563370755843,-1.2056854052530204,1.0,0.8159432479070611,0.8208081433072171,0.811834250178862,-0.550227999155176,-1.2691661863188253,1,0.8497967471232527,0.6415135084550319,0.6702592923261825,0.43513698025288,0.8233107228960045,-1.2415579259092595,-0.6471116067368314,1.8864962375853853,-0.39206602746986485,0.4265063803643238
2021-01,Indiana,133102.0,0.936315004049902,1.045577716271685,0.231923789913273,0.0,0.0362079065956661,-0.0117863997605915,-0.0010543445324895,0.1647267737143425,1.5158963041678668,2,-1.246071419356646,-1.4624266745100272,-0.9157083714175628,-0.5532268354251786,-0.027429421117326,1.525138821389498,0.8387970748652386,-2.515825532209049,-0.5395823543846259,-0.12179711881545068
2021-02,Indiana,36080.0,-0.0195229560130874,1.364178999272584,0.0249544319469535,0.0,0.0362079065956661,-0.0117863997605915,-0.0010543445324895,0.395353569616528,1.5158963041678668,2,-1.2053477447031595,-1.2987634297002493,-0.994024905652268,-0.4204843766513281,0.0046829582693956,1.5593213861828068,0.8387970748652386,-2.4089021364323986,-0.5694861249437448,-0.2550379843636619
2021-03,Indiana,22211.0,-0.277227201345658,-0.2431381116586649,1.3103651849976894,0.0,0.0362079065956661,-0.0117863997605915,-0.0010543445324895,0.7330017158242232,1.3387635262325426,2,0.3120759658565568,-0.5194553448764767,-0.0990509947514694,0.4442822107021547,0.4607918209744412,-0.1128247786706771,0.8387970748652386,0.2222729299576771,-0.6179843855076583,-0.16853266444505646
2021-04,Indiana,30903.0,-0.1051031242461924,-0.390011043538512,0.5386068549141424,0.0,0.0362079065956661,-0.0117863997605915,-0.0010543445324895,0.7801193474018189,0.7371801425252301,2,0.5389887972853383,-0.0801493275723374,0.4331906169853153,0.6305375150360274,0.3781108790968805,-0.4619739123407574,0.8387970748652386,0.9444055201192821,-0.27018609264315424,-0.09172602608316609
2021-05,Indiana,29411.0,-0.180467641766787,-0.3267427036518087,-0.1639750955480448,0.0,0.0362079065956661,-0.0117863997605915,-0.0010543445324895,0.1755337186423791,0.2315388531672342,2,0.7678610824024661,0.5240983638785408,0.8212886004107868,0.8596334223676436,0.2058389878280182,-0.7578682458184455,0.8387970748652386,1.655475062552055,0.13013951031707774,-0.1586565656432204
2021-06,Indiana,9372.0,-0.3842024116370391,-0.4299303532289319,-0.6285631564571417,0.0,0.0362079065956661,-0.0117863997605915,-0.0010543445324895,-0.1820301089449456,-0.1468811724218669,1,0.8526181206215191,0.6547442812353479,1.2133738547324742,1.2844542659073626,-0.2899640796626371,-0.7003214456508972,0.8387970748652386,1.9296644748577116,0.6688049442482676,-0.5447267494238152
2021-07,Indiana,18616.0,-0.3169333154357922,-0.44800702176799,-0.3384572718720074,0.0,0.0362079065956661,-0.0117863997605915,-0.0010543445324895,-0.1948378063834053,-0.2233703265303021,1,0.8755246865305965,0.8041731807186816,1.2937641882261466,1.4927109387721147,-0.7111816630117693,-0.5395698793850351,0.8387970748652386,1.9461550968479981,1.0700342242916183,-0.8743502809147171
2021-08,Indiana,72395.0,0.3035229042542186,-0.3086660351127506,0.5996493037521144,0.0,0.0362079065956661,-0.0117863997605915,-0.0010543445324895,-0.1689612871914441,-0.5449375654799264,1,0.7119073767903357,0.8386579676427194,1.0321167756285254,1.3376832665004532,0.2702977089312925,-0.6907126274324112,0.8387970748652386,2.026602372478491,0.1700924654243768,-0.43910715200564127
2021-09,Indiana,104251.0,0.5359771449954901,0.1703656811722889,-0.1210530617928737,0.0,0.0362079065956661,-0.0117863997605915,-0.0010543445324895,-0.2691771975897631,-0.7699738121374583,1,0.6092535121513251,0.0549657627446224,1.040396189931797,1.0003878919115827,0.2203713556640542,-0.7257892557834794,0.8387970748652386,1.5026216980968088,0.04464320907038499,-0.16405248265101896
2021-10,Indiana,70894.0,0.1389160040941473,0.3978304269554367,-0.427989383846636,0.0,0.0362079065956661,-0.0117863997605915,-0.0010543445324895,-0.334611349224526,-0.7699738121374583,1,0.4632593692177943,-0.192045395776182,0.4374052764485404,1.0173236559875989,0.6551386269605365,-0.8399194048981861,0.8387970748652386,1.2521676796187466,-0.6855904647594606,-0.23483768626983814
2021-11,Indiana,65893.0,0.2655515233039445,-0.0563458700883979,0.0527788537548597,0.0,0.0362079065956661,-0.0117863997605915,-0.0010543445324895,-0.290783884016456,-0.5793050701764575,1,0.18037583028044,-0.2963156535159069,-0.3027273581515772,0.7927264761717202,0.2091575819163996,-0.0982318699631761,0.8387970748652386,0.24932974138285424,-0.5400012101190328,-0.6472246324150102
2021-12,Indiana,116526.0,0.6820802249970521,0.4008432050452797,-0.0035866683865909,0.0,0.0362079065956661,-0.0117863997605915,-0.0010543445324895,-0.2513883287347146,-0.5212754530578924,1,0.2192452229745584,-0.0971820286767012,-0.5168225565044056,0.3866229698567565,-0.6088685159446161,0.6633545841678093,0.8387970748652386,-0.4317794079292663,0.30640925709653594,-0.8522870375812237
2022-01,Indiana,403330.0,1.0253646385627275,1.3762301116319562,0.041080648937261,0.0,0.0362079065956661,-0.0117863997605915,-0.0010543445324895,-0.2732111180428213,-0.5212754530578924,1,-1.0029982350902806,-1.362682969521172,-0.8764244014087448,-0.2027555893945261,0.5173077586706096,0.974930495001108,0.8387970748652386,-1.8192575974615284,-1.0732645592602843,-0.0895691572266528
2022-02,Indiana,76359.0,-0.0559523519501524,0.5431969697903622,-1.1641755461537475,0.0,0.0362079065956661,-0.0117863997605915,-0.0010543445324895,-0.432637417091185,-0.5212754530578924,1,-0.614271755006883,-1.2041173422566311,-0.6633082277224964,-0.0734343785645006,0.8171037020653487,0.5223579633274279,0.8387970748652386,-1.1509216822548864,-1.2334535590010498,0.07927944685275395
2022-03,Indiana,9853.0,-0.4237157776005222,-0.1670654648901288,-1.2343254964896808,0.0,0.0362079065956661,-0.0117863997605915,-0.0010543445324895,-0.472778527313804,-0.5212754530578924,1,-0.0293714830366487,-1.2281848421062598,-0.2031286151792607,0.4044211322699342,1.5581105223961804,-0.5961654687041759,0.8387970748652386,0.17353209967429653,-1.8603507909007966,0.34802021236668734
2022-04,Indiana,8129.0,-0.5038989982873954,-0.4118536846898739,-1.260473724333406,0.0,0.0362079065956661,-0.0117863997605915,-0.0010543445324895,-0.4789986885838321,-0.5212754530578924,1,0.2790881333141124,-0.8764732455165093,0.2776073379161704,0.5979702075612287,1.705296556640401,-0.9517671382188048,0.8387970748652386,0.9379989009547826,-1.7307855061121473,0.49780718675221314
2022-05,Indiana,4793.0,-0.4877081556486998,-0.5655053672718677,-1.284897095693446,0.0,0.0362079065956661,-0.0117863997605915,-0.0010543445324895,-0.4830614227544121,-0.5212754530578924,1,0.7341397401819317,-0.3004140160994106,0.9377072672327678,0.8542142082779701,1.1231993447711397,-1.2118559869868666,0.8387970748652386,1.7459940784637151,-0.8598795368974,0.3546662968803199
2021-01,Iowa,44317.0,-0.1926107737458087,0.0973058124935958,0.0518860138992953,0.0,-0.4544672551791762,-0.4785959624907603,-0.4625858933801175,-0.3435562076577136,0.5436354547092632,2,-1.2266954734021442,-0.5136342547747509,-1.0444486359319114,-0.9820175143811468,0.3213079415708686,1.53393050626565,0.0237611386623589,-2.226989984780186,-0.5172993545538703,0.28123458564002235
2021-02,Iowa,17160.0,-0.3820821822438766,0.0310246945170494,0.7230602944282148,0.0,-0.4544672551791762,-0.4785959624907603,-0.4625858933801175,0.0981598828095021,0.2393772640753551,2,-1.074997219995364,-0.2037742424017209,-1.2120026328236466,-0.896858637231158,0.7920002414932918,1.1429515440675575,0.0237611386623589,-1.7577078558433146,-0.9544504675661624,0.3785793666155402
2021-03,Iowa,13284.0,-0.4345096726929859,-0.399049377808041,1.6587593046532452,0.0,-0.4544672551791762,-0.4785959624907603,-0.4625858933801175,0.2636154522493116,0.2275131082141585,2,0.3622840529125746,0.8698179915140847,-0.2942950614410006,-0.2133872735841772,1.1222224661884572,0.0193465907881946,0.0237611386623589,0.6244354897932431,-0.6717655662370979,0.49172830226935477
2021-04,Iowa,13178.0,-0.4100306606082915,-0.4284239641840104,0.683683923282288,0.0,-0.4544672551791762,-0.4785959624907603,-0.4625858933801175,0.2336870040308411,-0.2052100655441383,1,0.8853593587113406,1.413438180546735,0.6591720160665824,0.0554630256041323,1.1965039478292017,-0.7848365608562762,0.0237611386623589,1.9751812343051771,-0.2970704891483049,0.8036435729139849
2021-05,Iowa,8599.0,-0.4616871585507963,-0.4894327205033315,-0.3522352496040308,0.0,-0.4544672551791762,-0.4785959624907603,-0.4625858933801175,-0.2292575928205932,-0.4377774480239587,1,1.3412034434496354,2.220000050427478,1.586280992919002,0.2170880375237546,0.8753674763683998,-1.0595308808726989,0.0237611386623589,3.0223186947303837,0.5710950753359253,0.9533562601279497
2021-06,Iowa,2198.0,-0.5087177014536738,-0.5285988356712907,-0.781588657563463,0.0,-0.4544672551791762,-0.4785959624907603,-0.4625858933801175,-0.3966941053400295,-0.4986801147781003,1,1.7152104690296104,2.0495451556330613,2.692010090411675,0.6962872130378108,-0.0746091154606139,-1.2332928633395963,0.0237611386623589,3.59539971640638,1.6877998320607492,0.6793647490045274
